customer_id,age,gender,country,annual_income,spending_score,num_purchases,avg_purchase_value,membership_years,website_visits_per_month,cart_abandon_rate,churned,feedback_text,last_purchase_date,total_spend,customer_value,engagement_score,recency_days,monthly_spend,customer_type
8377,53,0,5,47184,7,9,31.79,2,15,0.95,0,Excellent customer service.,2025-05-26,286.11,572.22,10.515,309,11.4444,0
8378,69,0,9,58908,20,37,40.25,15,18,0.73,0,The website is easy to use.,2025-08-12,1489.25,22338.75,12.681,231,8.227900552486188,0
8379,30,1,5,50965,23,29,33.65,12,1,0.33,1,Shipping was too slow.,2024-02-10,975.8499999999999,11710.199999999999,0.9009999999999999,780,6.7299999999999995,0
8380,57,1,8,120222,71,30,48.29,9,29,0.93,0,Good quality and value for money.,2025-09-10,1448.7,13038.300000000001,20.320999999999998,202,13.290825688073395,2
8381,66,0,2,99144,97,21,66.59,2,21,0.18,0,The website is easy to use.,2025-07-20,1398.39,2796.78,14.946,254,55.9356,2
8382,23,0,2,121815,58,16,52.23,2,16,1.0,1,The product did not match the description.,2024-12-27,835.68,1671.36,11.2,459,33.4272,1
8383,45,1,0,63379,31,24,34.03,8,22,0.47,0,"Great experience, will shop again!",2025-07-15,816.72,6533.76,15.559,259,8.41979381443299,0
8384,65,1,9,128422,36,25,52.14,8,30,0.18,0,The website is easy to use.,2025-05-29,1303.5,10428.0,21.246,306,13.438144329896907,0
8385,36,0,8,43060,50,15,29.84,3,12,0.98,1,Shipping was too slow.,2024-02-15,447.6,1342.8000000000002,8.405999999999999,775,12.097297297297297,1
8386,28,0,9,129076,75,23,70.22,5,10,0.75,0,The website is easy to use.,2025-09-28,1615.06,8075.299999999999,7.075,184,26.47639344262295,2
8387,36,1,2,131488,49,26,62.51,7,22,0.06,0,Excellent customer service.,2025-07-05,1625.26,11376.82,15.681999999999999,269,19.12070588235294,1
8388,52,0,9,122379,64,33,49.0,10,29,0.82,0,The website is easy to use.,2025-05-13,1617.0,16170.0,20.353999999999996,322,13.363636363636363,1
8389,32,0,8,140802,68,24,56.93,5,29,0.42,0,Very satisfied with my purchase.,2025-09-29,1366.32,6831.599999999999,20.473999999999997,183,22.398688524590163,1
8390,65,1,2,139922,62,16,57.12,2,14,0.79,0,"Great experience, will shop again!",2025-07-12,913.92,1827.84,9.863,262,36.556799999999996,1
8391,29,0,7,65468,54,25,53.17,7,30,0.5,0,Excellent customer service.,2025-10-01,1329.25,9304.75,21.15,181,15.638235294117647,1
8392,54,0,8,173799,6,14,48.16,2,2,0.97,1,Shipping was too slow.,2024-07-16,674.24,1348.48,1.4089999999999998,623,26.9696,0
8393,46,1,4,103539,95,20,62.25,2,15,0.83,0,Good quality and value for money.,2025-06-29,1245.0,2490.0,10.551,275,49.8,2
8394,18,1,7,42738,56,8,42.68,0,26,0.94,0,Excellent customer service.,2025-09-12,341.44,0.0,18.218,200,341.44,1
8395,57,1,4,66024,3,8,32.83,2,2,0.21,0,Love the products and fast shipping.,2025-07-17,262.64,525.28,1.637,257,10.5056,0
8396,25,1,9,42083,63,7,38.71,0,25,0.45,0,Good quality and value for money.,2025-07-06,270.97,0.0,17.665,268,270.97,1
8397,44,1,0,96445,71,32,45.43,10,22,0.72,0,Love the products and fast shipping.,2025-10-02,1453.76,14537.6,15.483999999999998,180,12.014545454545454,2
8398,50,0,7,41491,49,14,42.67,3,27,0.2,0,Good quality and value for money.,2025-05-14,597.38,1792.1399999999999,19.139999999999997,321,16.145405405405405,1
8399,54,1,5,87394,60,38,43.15,14,23,0.41,0,Love the products and fast shipping.,2025-05-22,1639.7,22955.8,16.276999999999997,313,9.702366863905326,1
8400,31,0,0,113716,30,25,56.73,8,15,0.2,0,The website is easy to use.,2025-06-18,1418.25,11346.0,10.74,286,14.621134020618557,0
8401,36,0,5,20889,65,37,45.84,14,28,0.53,0,Excellent customer service.,2025-06-19,1696.0800000000002,23745.120000000003,19.740999999999996,285,10.035976331360947,1
8402,25,1,8,78981,34,13,36.27,2,24,0.48,0,Good quality and value for money.,2025-08-10,471.51000000000005,943.0200000000001,16.955999999999996,233,18.860400000000002,0
8403,65,1,8,77666,71,39,46.3,14,15,0.38,0,Excellent customer service.,2025-05-21,1805.6999999999998,25279.799999999996,10.686,314,10.684615384615384,2
8404,37,0,4,87651,54,10,50.71,0,30,0.34,0,"Great experience, will shop again!",2025-10-03,507.1,0.0,21.198,179,507.1,1
8405,54,1,5,65646,83,29,57.54,9,4,0.36,0,Love the products and fast shipping.,2025-09-14,1668.66,15017.94,2.992,198,15.308807339449542,2
8406,38,0,3,41813,58,33,31.64,13,12,0.65,0,"Great experience, will shop again!",2025-07-13,1044.1200000000001,13573.560000000001,8.504999999999999,261,6.650445859872613,1
8407,25,1,9,88209,42,22,51.01,7,4,0.18,0,Excellent customer service.,2025-07-02,1122.22,7855.54,3.046,272,13.202588235294119,1
8408,47,1,9,159230,68,36,66.02,11,19,0.69,0,The website is easy to use.,2025-10-08,2376.72,26143.92,13.392999999999999,174,17.870075187969924,1
8409,44,0,5,39407,61,11,37.45,2,22,0.54,0,Good quality and value for money.,2025-05-28,411.95000000000005,823.9000000000001,15.537999999999998,307,16.478,1
8410,24,0,4,60935,68,22,39.78,5,28,0.41,0,Good quality and value for money.,2025-09-24,875.1600000000001,4375.8,19.776999999999997,188,14.34688524590164,1
8411,46,0,3,35517,26,31,29.85,12,22,1.0,0,Excellent customer service.,2025-10-10,925.35,11104.2,15.399999999999999,172,6.381724137931035,0
8412,35,1,1,60987,43,20,48.9,7,23,0.59,0,Good quality and value for money.,2025-09-22,978.0,6846.0,16.223,190,11.505882352941176,1
8413,38,1,9,48112,1,21,32.77,10,19,0.65,0,The website is easy to use.,2025-06-09,688.1700000000001,6881.700000000001,13.405,295,5.687355371900827,0
8414,51,1,7,66926,72,29,49.0,9,9,0.37,0,Good quality and value for money.,2025-08-02,1421.0,12789.0,6.489,241,13.036697247706423,2
8415,42,0,4,131202,80,18,60.56,2,1,0.68,0,Good quality and value for money.,2025-07-15,1090.08,2180.16,0.7959999999999999,259,43.603199999999994,2
8416,38,0,2,107362,57,38,49.32,13,30,0.74,0,Good quality and value for money.,2025-08-30,1874.16,24364.08,21.078,213,11.937324840764331,1
8417,22,1,5,46803,90,20,52.61,3,24,0.11,0,Excellent customer service.,2025-08-02,1052.2,3156.6000000000004,17.066999999999997,241,28.43783783783784,2
8418,39,1,8,58423,49,11,40.79,2,28,0.6,0,Love the products and fast shipping.,2025-06-29,448.69,897.38,19.72,275,17.9476,1
8419,43,1,7,41061,6,27,24.02,11,1,0.94,0,Very satisfied with my purchase.,2025-08-10,648.54,7133.94,0.718,233,4.876240601503759,0
8420,70,0,5,24958,84,35,44.16,12,15,0.57,0,Excellent customer service.,2025-06-06,1545.6,18547.199999999997,10.629,298,10.659310344827585,2
8421,70,1,1,40813,97,30,56.01,8,25,0.95,0,"Great experience, will shop again!",2025-09-16,1680.3,13442.4,17.515,196,17.322680412371135,2
8422,64,1,1,94633,24,21,37.39,7,29,0.06,1,I will not be shopping here again.,2024-09-02,785.19,5496.33,20.581999999999997,575,9.237529411764706,0
8423,63,1,0,136458,85,34,57.37,9,30,0.92,0,Love the products and fast shipping.,2025-09-06,1950.58,17555.22,21.024,206,17.895229357798165,2
8424,33,1,0,51941,47,27,38.65,10,23,0.82,0,"Great experience, will shop again!",2025-10-06,1043.55,10435.5,16.153999999999996,176,8.624380165289256,1
8425,47,1,8,85892,20,15,39.72,4,23,0.82,1,Difficult to navigate the website.,2024-05-05,595.8,2383.2,16.153999999999996,695,12.159183673469387,0
8426,36,0,8,69924,40,33,39.79,13,15,0.86,0,Excellent customer service.,2025-07-30,1313.07,17069.91,10.542,244,8.363503184713375,0
8427,61,0,7,53168,83,40,45.78,15,16,0.66,0,Very satisfied with my purchase.,2025-06-02,1831.2,27468.0,11.302,302,10.117127071823205,2
8428,24,1,1,44664,58,16,32.0,3,21,0.0,0,Love the products and fast shipping.,2025-10-17,512.0,1536.0,15.0,165,13.837837837837839,1
8429,52,1,1,24471,32,7,27.05,2,22,0.92,1,Customer service was unhelpful.,2024-09-12,189.35,378.7,15.423999999999998,565,7.574,0
8430,37,0,4,95798,36,23,51.92,6,22,0.24,0,Very satisfied with my purchase.,2025-06-08,1194.16,7164.960000000001,15.627999999999998,296,16.35835616438356,0
8431,37,1,9,53168,92,32,43.0,9,25,0.99,0,Love the products and fast shipping.,2025-09-12,1376.0,12384.0,17.503,200,12.623853211009175,2
8432,63,1,9,152977,57,15,58.33,1,18,0.22,0,Very satisfied with my purchase.,2025-10-25,874.9499999999999,874.9499999999999,12.834,157,67.30384615384615,1
8433,21,0,9,44148,1,7,28.26,1,24,0.08,0,Excellent customer service.,2025-05-16,197.82000000000002,197.82000000000002,17.075999999999997,319,15.216923076923079,0
8434,31,1,3,51489,27,25,33.31,9,8,0.97,0,Very satisfied with my purchase.,2025-07-24,832.75,7494.75,5.609,250,7.639908256880734,0
8435,20,1,4,146332,94,16,72.66,0,28,0.12,0,Good quality and value for money.,2025-08-02,1162.56,0.0,19.863999999999997,241,1162.56,2
8436,54,0,0,124600,91,33,71.47,9,17,0.66,0,Excellent customer service.,2025-09-29,2358.5099999999998,21226.589999999997,12.001999999999999,183,21.637706422018347,2
8437,28,0,5,69600,58,13,41.54,2,29,0.89,1,The product did not match the description.,2024-03-08,540.02,1080.04,20.333,753,21.6008,1
8438,64,0,9,72510,41,10,36.19,1,13,0.66,0,The website is easy to use.,2025-06-03,361.9,361.9,9.202,301,27.838461538461537,1
8439,27,0,2,146300,83,21,61.3,2,2,0.7,1,Shipping was too slow.,2025-01-25,1287.3,2574.6,1.49,430,51.492,2
8440,57,0,2,50582,48,9,41.91,0,6,0.14,0,The website is easy to use.,2025-09-02,377.18999999999994,0.0,4.457999999999999,210,377.18999999999994,1
8441,19,1,5,20263,9,1,32.45,0,1,0.67,1,The product did not match the description.,2023-11-05,32.45,0.0,0.7989999999999999,877,32.45,0
8442,48,0,1,30922,74,16,48.18,3,4,0.76,0,Love the products and fast shipping.,2025-10-25,770.88,2312.64,2.872,157,20.834594594594595,2
8443,57,0,3,62672,80,15,39.08,2,9,0.33,0,Very satisfied with my purchase.,2025-07-20,586.1999999999999,1172.3999999999999,6.5009999999999994,254,23.447999999999997,2
8444,20,1,3,32227,89,9,36.85,0,19,0.8,0,The website is easy to use.,2025-07-21,331.65000000000003,0.0,13.36,253,331.65000000000003,2
8445,44,1,0,79423,86,33,49.58,10,16,0.81,0,Love the products and fast shipping.,2025-08-22,1636.1399999999999,16361.399999999998,11.257,221,13.521818181818182,2
8446,51,1,9,162075,97,37,70.91,10,17,0.87,0,Excellent customer service.,2025-06-28,2623.67,26236.7,11.938999999999998,276,21.68322314049587,2
8447,41,1,8,69963,58,19,38.14,4,6,0.67,0,Love the products and fast shipping.,2025-08-12,724.66,2898.64,4.2989999999999995,231,14.788979591836734,1
8448,19,1,8,110607,17,11,38.24,1,14,0.9,1,"Poor quality, item broke after a week.",2024-01-11,420.64000000000004,420.64000000000004,9.829999999999998,810,32.35692307692308,0
8449,20,0,1,36665,64,8,36.18,0,26,0.78,0,Love the products and fast shipping.,2025-07-16,289.44,0.0,18.266,258,289.44,1
8450,45,0,1,69946,27,12,40.32,2,18,0.71,1,Customer service was unhelpful.,2024-03-11,483.84000000000003,967.6800000000001,12.687,750,19.3536,0
8451,65,0,9,71772,11,4,41.25,0,10,0.89,1,Difficult to navigate the website.,2024-02-02,165.0,0.0,7.033,788,165.0,0
8452,52,0,9,90342,12,24,40.12,8,22,0.76,0,Love the products and fast shipping.,2025-08-01,962.8799999999999,7703.039999999999,15.471999999999998,242,9.92659793814433,0
8453,30,0,4,119761,85,24,56.94,5,4,0.17,0,Love the products and fast shipping.,2025-07-22,1366.56,6832.799999999999,3.049,252,22.402622950819673,2
8454,34,1,5,35032,82,9,34.64,0,9,0.81,0,The website is easy to use.,2025-10-15,311.76,0.0,6.357,167,311.76,2
8455,57,1,4,125601,100,21,63.37,2,18,0.24,0,Excellent customer service.,2025-07-23,1330.77,2661.54,12.828,251,53.2308,2
8456,30,0,9,127781,9,11,43.9,1,16,0.67,0,"Great experience, will shop again!",2025-09-18,482.9,482.9,11.299,194,37.146153846153844,0
8457,69,0,4,99267,40,35,52.41,13,10,0.55,0,"Great experience, will shop again!",2025-06-17,1834.35,23846.55,7.135,287,11.683757961783439,0
8458,23,1,4,122904,25,19,57.88,5,29,0.51,0,Very satisfied with my purchase.,2025-08-19,1099.72,5498.6,20.446999999999996,224,18.028196721311478,0
8459,35,0,0,79815,8,6,36.12,0,16,0.78,0,Love the products and fast shipping.,2025-10-19,216.71999999999997,0.0,11.266,163,216.71999999999997,0
8460,31,1,4,77778,6,25,31.75,10,13,0.37,0,Excellent customer service.,2025-10-10,793.75,7937.5,9.289,172,6.559917355371901,0
8461,29,0,3,68973,62,19,49.48,5,15,0.32,1,The product did not match the description.,2024-06-30,940.1199999999999,4700.599999999999,10.704,639,15.411803278688522,1
8462,38,1,2,65668,33,32,37.27,12,24,0.77,0,The website is easy to use.,2025-05-25,1192.64,14311.68,16.868999999999996,310,8.225103448275863,0
8463,20,0,8,42400,33,4,32.54,0,26,0.92,0,Very satisfied with my purchase.,2025-09-05,130.16,0.0,18.224,207,130.16,0
8464,31,1,5,22287,79,27,33.16,8,20,0.25,0,The website is easy to use.,2025-08-05,895.3199999999999,7162.5599999999995,14.225,238,9.230103092783505,2
8465,44,1,7,46603,29,37,34.9,15,14,0.86,0,"Great experience, will shop again!",2025-09-01,1291.3,19369.5,9.841999999999999,211,7.134254143646409,0
8466,50,1,1,89347,28,17,50.61,5,18,0.16,0,Very satisfied with my purchase.,2025-09-27,860.37,4301.85,12.852,185,14.104426229508197,0
8467,20,1,8,114324,32,13,45.2,2,25,0.65,0,Good quality and value for money.,2025-07-25,587.6,1175.2,17.605,249,23.504,0
8468,21,0,9,61323,72,18,36.9,3,21,0.32,0,"Great experience, will shop again!",2025-07-11,664.1999999999999,1992.6,14.904,263,17.95135135135135,2
8469,27,0,4,88731,82,22,60.11,4,14,0.08,0,Very satisfied with my purchase.,2025-05-18,1322.42,5289.68,10.075999999999999,317,26.988163265306124,2
8470,32,0,8,72494,38,28,37.84,11,3,0.86,1,I will not be shopping here again.,2024-10-25,1059.52,11654.72,2.1419999999999995,522,7.9663157894736845,0
8471,25,1,9,46904,23,8,37.51,2,15,0.36,1,Customer service was unhelpful.,2023-11-17,300.08,600.16,10.692,865,12.0032,0
8472,52,1,3,68049,95,20,59.43,3,16,0.04,0,Very satisfied with my purchase.,2025-06-02,1188.6,3565.7999999999997,11.488,302,32.12432432432432,2
8473,30,1,7,49753,37,12,41.07,3,15,0.51,0,Excellent customer service.,2025-05-13,492.84000000000003,1478.52,10.647,322,13.32,0
8474,50,1,1,71652,96,14,44.64,0,16,0.38,0,Excellent customer service.,2025-09-22,624.96,0.0,11.386,190,624.96,2
8475,45,0,0,84691,11,18,37.49,7,5,0.74,0,The website is easy to use.,2025-06-12,674.82,4723.740000000001,3.578,292,7.939058823529412,0
8476,54,1,9,102372,18,19,47.13,6,25,1.0,0,Very satisfied with my purchase.,2025-05-08,895.47,5372.82,17.5,327,12.266712328767124,0
8477,40,1,0,63918,88,26,59.5,6,12,0.43,0,Good quality and value for money.,2025-07-23,1547.0,9282.0,8.570999999999998,251,21.19178082191781,2
8478,32,1,1,37343,54,8,39.71,1,23,0.35,0,Love the products and fast shipping.,2025-10-19,317.68,317.68,16.294999999999998,163,24.436923076923076,1
8479,46,1,8,67172,77,33,54.98,11,29,0.5,0,"Great experience, will shop again!",2025-08-05,1814.34,19957.739999999998,20.449999999999996,238,13.641654135338346,2
8480,23,1,5,30657,100,13,38.04,0,15,0.34,0,Love the products and fast shipping.,2025-05-03,494.52,0.0,10.698,332,494.52,2
8481,18,0,9,122170,17,8,53.71,0,11,0.89,1,Difficult to navigate the website.,2024-08-04,429.68,0.0,7.733,604,429.68,0
8482,58,0,1,74480,100,19,49.24,2,24,0.9,0,"Great experience, will shop again!",2025-07-09,935.5600000000001,1871.1200000000001,16.83,265,37.4224,2
8483,63,1,8,131410,1,13,38.47,3,6,0.88,0,Excellent customer service.,2025-07-07,500.11,1500.33,4.235999999999999,267,13.516486486486487,0
8484,57,0,5,64785,1,25,24.88,10,6,0.85,0,Excellent customer service.,2025-07-21,622.0,6220.0,4.244999999999999,253,5.140495867768595,0
8485,36,0,9,116619,36,40,56.3,15,29,0.03,0,Excellent customer service.,2025-09-11,2252.0,33780.0,20.590999999999998,201,12.441988950276244,0
8486,51,0,2,119011,96,33,69.15,9,9,0.72,0,Good quality and value for money.,2025-10-14,2281.9500000000003,20537.550000000003,6.3839999999999995,168,20.935321100917434,2
8487,35,1,9,130230,77,39,62.53,12,20,0.7,0,Good quality and value for money.,2025-06-11,2438.67,29264.04,14.09,293,16.81841379310345,2
8488,29,1,1,54550,61,17,45.9,3,19,0.29,0,Very satisfied with my purchase.,2025-07-24,780.3,2340.8999999999996,13.512999999999998,250,21.089189189189188,1
8489,39,1,2,60839,55,18,33.35,4,11,0.11,0,Love the products and fast shipping.,2025-09-07,600.3000000000001,2401.2000000000003,7.967,205,12.251020408163267,1
8490,33,0,3,75257,24,13,30.33,4,8,0.45,0,Very satisfied with my purchase.,2025-09-20,394.28999999999996,1577.1599999999999,5.765,192,8.04673469387755,0
8491,51,1,1,81170,14,30,36.93,13,7,0.45,0,Love the products and fast shipping.,2025-07-22,1107.9,14402.7,5.0649999999999995,252,7.056687898089173,0
8492,68,1,5,42459,67,12,38.24,2,10,0.46,0,Love the products and fast shipping.,2025-07-16,458.88,917.76,7.162,258,18.3552,1
8493,59,0,8,99063,67,20,60.96,3,14,0.49,0,Good quality and value for money.,2025-09-26,1219.2,3657.6000000000004,9.953,186,32.951351351351356,1
8494,58,0,5,44340,43,23,30.59,8,24,0.05,0,Excellent customer service.,2025-08-11,703.57,5628.56,17.084999999999997,232,7.253298969072166,1
8495,35,1,8,78368,98,34,57.74,9,23,0.08,0,Very satisfied with my purchase.,2025-08-18,1963.16,17668.440000000002,16.375999999999998,225,18.010642201834862,2
8496,64,1,3,81670,54,17,40.16,3,10,0.95,0,Good quality and value for money.,2025-09-10,682.7199999999999,2048.16,7.015,202,18.45189189189189,1
8497,46,0,5,57812,63,11,39.62,0,1,0.68,0,"Great experience, will shop again!",2025-07-30,435.82,0.0,0.7959999999999999,244,435.82,1
8498,42,1,8,119917,12,37,44.28,15,4,0.24,0,Love the products and fast shipping.,2025-10-05,1638.3600000000001,24575.4,3.0279999999999996,177,9.051712707182322,0
8499,43,1,9,98421,48,24,52.96,8,19,0.45,0,Very satisfied with my purchase.,2025-09-18,1271.04,10168.32,13.464999999999998,194,13.103505154639175,1
8500,44,0,9,132871,29,39,60.13,14,25,0.24,0,Excellent customer service.,2025-05-20,2345.07,32830.98,17.728,315,13.876153846153848,0
8501,56,1,9,65230,31,14,36.51,4,24,0.38,0,Good quality and value for money.,2025-06-27,511.14,2044.56,16.985999999999997,277,10.43142857142857,0
8502,65,1,9,161461,39,22,62.35,5,3,0.8,0,Excellent customer service.,2025-10-07,1371.7,6858.5,2.1599999999999997,175,22.48688524590164,0
8503,26,1,1,72779,58,12,38.74,2,16,0.8,0,Good quality and value for money.,2025-09-10,464.88,929.76,11.26,202,18.5952,1
8504,26,0,5,54311,83,13,40.92,1,4,0.45,0,"Great experience, will shop again!",2025-07-28,531.96,531.96,2.965,246,40.92,2
8505,25,1,8,76298,41,10,45.18,1,12,0.6,0,Love the products and fast shipping.,2025-10-14,451.8,451.8,8.519999999999998,168,34.753846153846155,1
8506,57,0,0,156880,34,36,58.43,12,29,0.85,0,Excellent customer service.,2025-06-18,2103.48,25241.760000000002,20.345,286,14.506758620689656,0
8507,25,1,1,65812,50,16,48.65,3,15,0.32,0,Love the products and fast shipping.,2025-09-02,778.4,2335.2,10.704,210,21.037837837837838,1
8508,37,1,4,99012,85,22,54.34,5,26,0.11,0,Good quality and value for money.,2025-09-21,1195.48,5977.4,18.467,191,19.598032786885245,2
8509,30,0,8,134884,68,36,65.42,11,17,0.44,0,Love the products and fast shipping.,2025-07-26,2355.12,25906.32,12.067999999999998,248,17.70766917293233,1
8510,23,1,3,21891,33,7,38.89,0,10,0.39,1,Difficult to navigate the website.,2023-12-22,272.23,0.0,7.183,830,272.23,0
8511,19,0,9,121985,100,17,72.87,1,6,0.87,0,Good quality and value for money.,2025-05-02,1238.79,1238.79,4.238999999999999,333,95.29153846153847,2
8512,56,0,1,91732,21,27,49.48,10,23,0.72,0,Very satisfied with my purchase.,2025-10-24,1335.9599999999998,13359.599999999999,16.183999999999997,158,11.040991735537188,0
8513,28,1,9,71051,85,22,48.38,5,24,0.21,0,Excellent customer service.,2025-10-16,1064.3600000000001,5321.800000000001,17.036999999999995,166,17.448524590163938,2
8514,23,0,1,49799,20,14,26.52,5,25,0.02,1,"Poor quality, item broke after a week.",2024-12-14,371.28,1856.3999999999999,17.794,472,6.08655737704918,0
8515,55,1,5,94078,90,36,57.87,11,22,0.02,0,Excellent customer service.,2025-10-08,2083.3199999999997,22916.519999999997,15.693999999999999,174,15.664060150375938,2
8516,51,0,5,59793,32,11,33.27,2,12,0.7,0,"Great experience, will shop again!",2025-10-24,365.97,731.94,8.489999999999998,158,14.638800000000002,0
8517,70,0,9,80848,42,32,43.19,12,18,0.92,0,The website is easy to use.,2025-05-02,1382.08,16584.96,12.623999999999999,333,9.53158620689655,1
